#https://urantia-book.org/urantiabook/bible_refs/Luke_1.html

Book	Ch:Vs	1st Ed Page:Line	Paper:Sec:Ppgh	Key Words	Class
Luke	23:27-30	2005:33-45	187:1.6/all	Daughters, weep for yourselves	S
Luke	23:32	2004:12-14	187:0.2/all	Jesus hanged with 2 malefactors	S
Luke	23:32	2007:15-16	187:2.4/1-3	Two malefactors	S
Luke	23:32	2001:47-51	186:4.3/all	Two malefactors	S
Luke	23:33a	2006:32-34	187:1.11/all	Place of crucifixion	S
Luke	23:33b	2006:36-46	187:2.1/all	The crucifixion	S
Luke	23:34	2018:43	188:5.6/6-7	Father forgive them	S
Luke	23:34a	2007:16-18	187:2.4/4-7	Father, forgive them	S
Luke	23:34b	2007:44-50	187:2.8/3-14	Dividing Jesus' clothes	S
Luke	23:35-37	1520:6-7	136:7.4/4-5	Even when watchers dare Jesus	S
Luke	23:35-37,39	2008:20-28	187:3.3/all	Taunting, cruel talk	S
Luke	23:35-37,39	2063:5-6	194:3.2/12-14	Taunted Jesus on cross	S
Luke	23:35a	1518:31	136:6.5/4-5	He saved others, not himself	R
Luke	23:36	2008:37-40	187:3.5/all	Jesus: "I thirst"	S
Luke	23:38	2007:22-24	187:2.5/1-4	Sign: KING OF JEWS	S
Luke	23:38	2005:7-9	187:1.2/15-19	Sign: KING OF JEWS	S
Luke	23:39	2008:45-46	187:4.1/1-3	1st brigand's challenge	S
Luke	23:40-42	2009:1-4	187:4.1/3-10	2nd bigand's defense	S
Luke	23:43	2009:4-9	187:4.1/10-19	Jesus' saving response	S
Luke	23:43	0007:31	000:4.11/all	Paradise	C
Luke	23:43	222:17-18	19:7.1/1-3	Paradise	C
Luke	23:44-45a	2010:9-13	187:5.1/1-9	Darkness; sand storm	S
Luke	23:44-45a	2011:34	187:6.1/1-2	Darkness of sandstorm	S
Luke	23:46	2011:3-5	187:5.5/1-5	Jesus dies on cross	S
Luke	23:46	2015:3	188:3.4/7-8	Into hands commend spirit	R
Luke	23:46	299:35-37	27:1.4/6-12	Identity during death	C
Luke	23:47	2011:5-6	187:5.5/6-9	Truly, Son of God	S
Luke	23:48-49	2008:14-17	187:3.2/1-7	People watching	S
Luke	23:49	2010:46-49	187:5.4/6-13	Those who watched Jesus die	S
Luke	23:49	1680:21-24	150:2.3/11-15	Faithful women	S
Luke	23:49	1403:35-36	127:5.6/14-17	Mary, women, saw crucifixion	R
Luke	23:50-53a	2012:18-26	188:0.3/1-16	Friends retrieve body	S
Luke	23:51	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	23:51	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	23:51	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	23:51	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	23:51	1710:16	153:2.4/11	Kingdom of God+	C
Luke	23:51	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	23:51	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	23:53	2013:8-11	188:1.2/4-11	Bury in new tomb	S
Luke	23:53a,55	2013:17-21	188:1.3/all	Burial process	S
Luke	23:54	2011:19-20	187:5.7/1-4	Day of preparation	S
Luke	23:55	2013:38-47	188:1.7/all	The women	S
Luke	24:1	2025:30-35	189:4.3/all	Women approach tomb	S
Luke	24:1-10	2026:32-49	189:4.10/all	Appearance to women	S
Luke	24:2	2025:45-47	189:4.6/1-5	Surprised at stone rolled away	S
Luke	24:3	2023:46-50	189:2.7/all	The empty tomb	S
Luke	24:3a	2026:1-2	189:4.6/8-19	Entered sepulchre	S
Luke	24:3b	2026:3-9	189:4.6/13-24	Find empty tomb	S
Luke	24:7,36	1962:32	181:2.30/1	Promise: rise the third day	S
Luke	24:7,46	1872:38	171:4.8/8-9	Rising on third day+	C
Luke	24:7,46	1871:30-42	171:4.2/10-31	Warning: crucifixion, resurrection+	S
Luke	24:7,46	1759:10-14	158:6.5/10-18	Foretelling passion	S
Luke	24:7,46	1952:16-17	180:6.7/6-8	Must die but will rise	S
Luke	24:7,46	1954:11-13	181:1.5/9-12	Must die but will rise	C
Luke	24:7,46	1759:39-46	158:7.3/1-14	Apostles hear passion again	S
Luke	24:7,46	2001:14	186:3.4/5-6	Rise again on third day	C
Luke	24:7,46	2035:17-20	190:5.4/18-22	Foretold death, resurrection+	S
Luke	24:7,46	2052:16-18	193:0.2/9-12	Told of death & resurrection+	S
Luke	24:9-11	2027:8-11	189:4.13/1-6	Women tell, not believed	S
Luke	24:10	2027:4-7	189:4.12/all	Go tell apostles	C
Luke	24:10,22,24	1671:23-24	149:2.8/6-8	Women disciples	S
Luke	24:10-11	1680:21-24	150:2.3/11-15	Faithful women	S
Luke	24:12	2027:12-14	189:4.13/10-13	Peter enters tomb	S
Luke	24:12b	2027:27-34	189:5.2/all	The empty tomb	S
Luke	24:13-16	2034:27-37	190:5.2/all	Road to Emmaus	S
Luke	24:17-24	2034:38-54	190:5.3/all	Talk about Jesus	S
Luke	24:19	2066:11-12	194:4.1/8-10	A prophet mighty in deed	R
Luke	24:25-27	2035:8-9	190:5.4/1-2	Men slow to learn truth	S
Luke	24:27	2035:8-42	190:5.4/all	Jesus' discourse	S
Luke	24:28-31	2035:43-52	190:5.5/all	Arrival and recognition	S
Luke	24:32	2036:3-5	190:5.6/all	No wonder hearts burn	S
Luke	24:33	2036:6-8	190:5.7/all	Return to Jerusalem	S
Luke	24:34	2039:18-19	191:1.1/1-3	Jesus appears to Peter	S
Luke	24:34-35	2036:9-13	190:5.8/all	Good news: risen Lord	S
Luke	24:36	2040:18-22	191:2.1/1-9	1st appearance to apostles	S
Luke	24:37-38,44-46	2040:23-27	191:2.1/10-17	Jesus chides apostles	S
Luke	24:44-48	2052:12-21	193:0.2/all	Jesus' discourse to leaders	S
Luke	24:47	1608:22-24	143:1.5/11-15	Go preach gospel to everyone	C
Luke	24:47	2043:4-5	191:5.3/3-4	Great Commission	C
Luke	24:47	1584:4	140:9.2/6-8	Charge: go preach to the world	S
Luke	24:47	2052:39-40	193:0.4/10-11	Go preach love of God	C
Luke	24:47	2053:38-40	193:1.2/9-12	Teach God's love to world	C
Luke	24:47	1957:35-36	181:2.12/14-16	Proclaim gospel to world	S
Luke	24:47	2053:14-16	193:0.5/17-19	Preach gospel to all the world	C
Luke	24:47	1914:30-31	176:2.3/9-10	Gospel to go to all the world	C
Luke	24:47	1051:8	95:7.3/13-14	Great commission	R
Luke	24:47	2033:17	190:3.1/28-29	Great commission	S
Luke	24:47	2054:5-6	193:1.2/33-35	Tell good news to world	C
Luke	24:47	2057:25-26	193:5.2/7-10	Proclaim new gospel+	S
Luke	24:47	1931:41-42	178:1.14/10-12	Great Commission	C
Luke	24:47	1824:43-44	165:6.3/28-30	Great Commission	C
Luke	24:47	2054:41-42	193:2.2/46-47	Great Commission	C
Luke	24:47	2034:2-3	190:4.1/14-16	Great commission	S
Luke	24:47	2042:8-9	191:4.4/1-3	Great commission	C
Luke	24:47	2044:35	191:6.3/8-10	Great Commission	C
Luke	24:49	230:7-8	20:6.8/12-15	Spirit of truth+	C
Luke	24:49	2057:23-24	193:5.2/5-6	Send Spirit of Truth+	C
Luke	24:49	241:40-42	21:5.7/5-8	Spirit of Truth+	C
Luke	24:49	224:21	20:1.6/5	Son poured out spirit on flesh+	C
Luke	24:49	2043:17	191:5.3/27	Tarry here	S
Luke	24:49	1947:14-17	180:3.3/all	Promise of comforter+	C
Luke	24:49	365:32-33	32:5.8/8-10	Spirit of Truth+	C
Luke	24:49	1951:44-46	180:6.3/all	Spirit of Truth+	C
Luke	24:49	1949:3-5	180:4.5/5-9	I will send "my spirit"+	C
Luke	24:49	1130:31-35	103:1.6/3-12	Spirit in man (Spirit of Truth)+	C
Luke	24:49	2053:17-18	193:0.5/23-24	Tarry in Jerusalem	S
Luke	24:49	1958:6-8	181:2.14/7-10	Follow new teacher in hearts+	C
Luke	24:49	1961:24-28	181:2.24/9-15	Spirit of Truth will be with you+	C
Luke	24:49	596:31-32	52:5.6/11-12	Spirit poured out on all flesh+	R
Luke	24:49	1918:45-46	176:4.3/5-6	Another teacher, Spirit of Truth+	S
Luke	24:49	1642:18	146:3.6/15-17	Spirit of Truth+	C
Luke	24:49	1328:5	120:2.4/9	Spirit of Truth+	C
Luke	24:49	1591:15-16	141:4.5/14-15	Jesus to pour out His spirit+	C
Luke	24:49	377:31-32	34:4.1/3-4	Spirit of Truth+	C
Luke	24:49	379:36	34:5.5/1-2	Spirit of Truth+	C
Luke	24:49	382:11	34:7.1/8-9	Spirit of Truth+	C
Luke	24:49	1954:2	181:1.4/3	Pour out my spirit on all flesh+	C
Luke	24:49	2044:34-35	191:6.3/7-8	Spirit of Truth+	C
Luke	24:49	2057:21-22	193:5.2/1-2	Tarry in Jerusalem	S
Luke	24:49	2035:38-39	190:5.4/55-56	Pour out spirit on all flesh+	C
Luke	24:49	2055:9-11	193:3.2/1-6	Stay in Jerusalem	S
Luke	24:49	1340:25-26	121:7.5/7-8	New spirit, live in men's hearts+	C
Luke	24:49	1328:22-23	120:2.6/16-17	Spirit of Truth+	C
Luke	24:49	1536:12-14	137:8.7/2-5	Spirit of Truth+	C
Luke	24:49	2063:34-40	194:3.6/1-12	Spirit of Truth bestowed on all+	C
Luke	24:50a	2057:14-20	193:5.1/all	Ascension mountain	S
Luke	24:50b-51a	2057:21-30	193:5.2/all	Final blessing	S
Luke	24:51b	2057:31-34	193:5.3/all	The ascension	S
